field_1,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,county_name,field_16
"12208",-116.96,33.52,"9","2802","471","1155","421",4.125,392100,INLAND,6.65558194774347,0.168094218415418,2.74346793349169,Riverside,
"12209",-117.1,33.56,"6","1868","289","750","247",4.3833,307600,<1H OCEAN,7.56275303643725,0.154710920770878,3.03643724696356,Riverside,
"12210",-117.02,33.6,"7","1972","352","964","317",3.244,337200,INLAND,6.22082018927445,0.178498985801217,3.0410094637224,Riverside,
"12211",-116.96,33.62,"8","1003","167","388","140",4.2917,221900,INLAND,7.16428571428571,0.166500498504487,2.77142857142857,Riverside,
"12212",-117.22,33.48,"5","1585","247","510","181",6.9136,493300,<1H OCEAN,8.75690607734807,0.15583596214511,2.81767955801105,Riverside,
"12213",-117.19,33.53,"6","108","18","43","17",3.475,187500,<1H OCEAN,6.35294117647059,0.166666666666667,2.52941176470588,Riverside,
"12215",-117.12,33.49,"4","21988","4055","8824","3252",3.9963,191100,<1H OCEAN,6.76137761377614,0.18441877387666,2.71340713407134,Riverside,
"12216",-117.12,33.52,"4","30401","4957","13251","4339",4.5841,212300,<1H OCEAN,7.00645309979258,0.16305384691293,3.05392947683798,Riverside,
"12217",-117.15,33.45,"4","9089","1413","3886","1243",4.6904,174200,<1H OCEAN,7.31214802896219,0.155462647155903,3.12630732099759,Riverside,
"12218",-116.99,33.46,"13","1614","410","846","270",2.83,43000,<1H OCEAN,5.97777777777778,0.254027261462206,3.13333333333333,Riverside,
"12219",-117.23,33.57,"6","13724","2269","5860","1986",3.9617,183000,<1H OCEAN,6.9103726082578,0.165330807344797,2.95065458207452,Riverside,
"12220",-117.27,33.55,"4","6112","890","2088","712",5.5351,429000,<1H OCEAN,8.58426966292135,0.145615183246073,2.93258426966292,Riverside,
"12222",-117.02,33.71,"6","8278","1579","3062","1446",3.0043,134700,INLAND,5.72475795297372,0.190746557139406,2.11756569847856,Riverside,
"12223",-116.91,33.71,"19","6807","1164","2703","1055",3.1591,189700,INLAND,6.4521327014218,0.171000440722785,2.56208530805687,Riverside,
"12224",-116.89,33.73,"15","2094","316","937","277",5.3623,201300,INLAND,7.55956678700361,0.15090735434575,3.3826714801444,Riverside,
"12225",-116.95,33.68,"11","1183","178","543","147",4.4792,173900,INLAND,8.04761904761905,0.150464919695689,3.69387755102041,Riverside,
"12226",-116.9,33.65,"15","652","149","248","97",2.1071,93800,INLAND,6.72164948453608,0.228527607361963,2.55670103092783,Riverside,
"12227",-116.92,33.63,"18","397","89","239","80",2.8125,143800,INLAND,4.9625,0.224181360201511,2.9875,Riverside,
"12228",-116.99,33.73,"13","16148","3474","6159","3232",1.9961,97800,INLAND,4.99628712871287,0.215135001238543,1.90563118811881,Riverside,
"12229",-116.9,33.74,"14","2281","426","894","430",2.3712,127900,INLAND,5.3046511627907,0.186760192897852,2.07906976744186,Riverside,
"12230",-116.95,33.75,"19","2238","573","1190","507",2.0714,85800,INLAND,4.41420118343195,0.256032171581769,2.34714003944773,Riverside,
"12231",-116.95,33.75,"23","4676","1096","2770","1057",1.7847,109500,INLAND,4.42384105960265,0.234388366124893,2.62062440870388,Riverside,
"12232",-116.93,33.75,"14","6027","1148","3136","1036",2.964,121500,INLAND,5.81756756756757,0.19047619047619,3.02702702702703,Riverside,
"12233",-116.93,33.74,"15","3757","666","1693","654",3.6806,112800,INLAND,5.74464831804281,0.177269097684323,2.58868501529052,Riverside,
"12234",-116.95,33.74,"20","2233","431","1024","399",2.4554,89400,INLAND,5.59649122807018,0.193013882669055,2.56641604010025,Riverside,
"12235",-116.96,33.73,"20","4735","973","2306","904",3.069,87000,INLAND,5.23783185840708,0.205491024287223,2.55088495575221,Riverside,
"12236",-116.95,33.73,"21","4587","810","2233","765",3.2371,94500,INLAND,5.99607843137255,0.176586003924133,2.91895424836601,Riverside,
"12237",-116.95,33.74,"18","1996","405","1270","400",2.7083,91200,INLAND,4.99,0.202905811623247,3.175,Riverside,
"12238",-116.94,33.74,"19","2901","445","1414","475",4.6406,118900,INLAND,6.10736842105263,0.153395380903137,2.97684210526316,Riverside,
"12239",-116.94,33.73,"17","5160","851","2344","781",3.7175,120000,INLAND,6.60691421254802,0.164922480620155,3.00128040973111,Riverside,
"12240",-116.93,33.73,"13","3603","573","1644","515",4.0433,132300,INLAND,6.99611650485437,0.159034138218152,3.19223300970874,Riverside,
"12241",-116.96,33.75,"35","3269","757","2328","705",2.5898,76300,INLAND,4.63687943262411,0.231569287243805,3.30212765957447,Riverside,
"12242",-116.97,33.74,"31","2712","628","1519","629",1.942,86200,INLAND,4.31160572337043,0.231563421828909,2.41494435612083,Riverside,
"12243",-116.97,33.75,"22","3740","965","2011","824",1.3039,77500,INLAND,4.53883495145631,0.258021390374332,2.44053398058252,Riverside,
"12244",-116.99,33.75,"18","9601","2401","4002","2106",1.4366,77000,INLAND,4.55887939221273,0.250078116862827,1.9002849002849,Riverside,
"12245",-116.98,33.74,"25","4952","1062","1589","1024",1.8446,85700,INLAND,4.8359375,0.214458804523425,1.5517578125,Riverside,
"12246",-116.97,33.74,"20","3674","792","1498","758",2.2161,76900,INLAND,4.84696569920844,0.215568862275449,1.97625329815303,Riverside,
"12247",-116.96,33.74,"19","3649","755","1717","696",2.2115,87600,INLAND,5.24281609195402,0.206906001644286,2.46695402298851,Riverside,
"12248",-116.94,33.77,"14","7240","1410","2708","1240",2.4145,137600,INLAND,5.83870967741935,0.19475138121547,2.18387096774194,Riverside,
"12249",-117.01,33.75,"15","2873","903","1094","659",1.8015,105100,INLAND,4.35963581183612,0.314305603898364,1.66009104704097,Riverside,
"12250",-116.95,33.76,"10","6890","1702","3141","1451",1.7079,95900,INLAND,4.74844934527912,0.247024673439768,2.16471399035148,Riverside,
"12251",-116.98,33.77,"12","5829","1309","2711","1118",1.9707,107900,INLAND,5.21377459749553,0.224566821067078,2.42486583184258,Riverside,
"12252",-116.99,33.76,"12","7626","1704","2823","1554",2.1722,69400,INLAND,4.90733590733591,0.223446105428796,1.81660231660232,Riverside,
"12253",-117,33.74,"8","5330","1529","2143","1107",2.1103,94400,INLAND,4.81481481481481,0.286866791744841,1.93586269196025,Riverside,
"12254",-117.02,33.73,"14","3700","750","1171","695",1.9476,112500,INLAND,5.32374100719424,0.202702702702703,1.68489208633094,Riverside,
"12255",-116.99,33.77,"7","10352","2007","3559","1689",2.2925,113100,INLAND,6.12907045589106,0.193875579598145,2.10716400236827,Riverside,
"12256",-117.02,33.76,"20","1317","203","453","158",2.8393,120700,INLAND,8.33544303797468,0.154138192862566,2.86708860759494,Riverside,
"12257",-116.98,33.83,"15","2228","472","653","350",2.683,139300,INLAND,6.36571428571429,0.211849192100539,1.86571428571429,Riverside,
"12258",-117.02,33.81,"10","6317","1335","2625","1094",2.3,108900,INLAND,5.77422303473492,0.211334494221941,2.39945155393053,Riverside,
"12259",-116.95,33.79,"8","10997","2205","5060","1949",2.1979,95300,INLAND,5.64238070805541,0.200509229789943,2.59620318111852,Riverside,
"12260",-116.95,33.79,"20","2399","546","1726","542",1.8845,77700,INLAND,4.42619926199262,0.227594831179658,3.18450184501845,Riverside,
"12261",-116.96,33.79,"21","2990","691","2108","660",2.0135,83000,INLAND,4.53030303030303,0.231103678929766,3.19393939393939,Riverside,
"12262",-116.97,33.78,"24","2680","606","1728","527",2.535,74800,INLAND,5.0853889943074,0.226119402985075,3.27893738140417,Riverside,
"12263",-116.95,33.78,"24","3409","804","1939","739",1.7303,74000,INLAND,4.61299052774019,0.23584628923438,2.62381596752368,Riverside,
"12264",-116.89,33.79,"12","701","130","434","110",2.0577,56700,INLAND,6.37272727272727,0.185449358059914,3.94545454545455,Riverside,
"12265",-116.87,33.76,"5","4116","761","1714","717",2.5612,130800,INLAND,5.74058577405858,0.18488824101069,2.3905160390516,Riverside,
"12266",-116.88,33.74,"20","3111","623","1000","508",1.5982,140000,INLAND,6.1240157480315,0.200257152041144,1.96850393700787,Riverside,
"12267",-116.89,33.75,"23","2719","538","930","485",2.0154,81700,INLAND,5.60618556701031,0.197866862817212,1.91752577319588,Riverside,
"12268",-116.91,33.75,"13","10886","2127","4266","1955",2.3169,123400,INLAND,5.56828644501279,0.195388572478413,2.18209718670077,Riverside,
"12269",-116.86,33.73,"13","2604","443","978","417",2.933,170700,INLAND,6.24460431654676,0.170122887864823,2.34532374100719,Riverside,
"12270",-117.04,34,"25","3750","781","1594","785",2.4167,104900,INLAND,4.77707006369427,0.208266666666667,2.03057324840764,Riverside,
"12271",-117.06,34,"33","1575","326","879","282",2.5357,94400,INLAND,5.58510638297872,0.206984126984127,3.11702127659574,Riverside,
"12272",-117.04,34,"21","4624","852","2174","812",3.5255,132100,INLAND,5.69458128078818,0.184256055363322,2.67733990147783,Riverside,
"12273",-116.99,33.99,"22","4227","658","1849","619",4.7356,195900,INLAND,6.82875605815832,0.155665956943459,2.98707592891761,Riverside,
"12274",-117.01,33.97,"18","4775","886","1868","836",2.3355,118800,INLAND,5.71172248803828,0.185549738219895,2.23444976076555,Riverside,
"12275",-116.95,33.97,"14","5320","974","1947","843",3.1393,116300,INLAND,6.31079478054567,0.183082706766917,2.30960854092527,Riverside,
"12276",-116.97,33.96,"12","5876","1222","2992","1151",2.4322,112100,INLAND,5.10512597741095,0.207964601769911,2.5994787141616,Riverside,
"12277",-117.11,33.98,"25","1254","312","715","301",2.7344,149000,INLAND,4.16611295681063,0.248803827751196,2.37541528239203,Riverside,
"12278",-117.02,33.95,"5","1822","367","798","313",2.8783,105200,INLAND,5.82108626198083,0.201427003293085,2.54952076677316,Riverside,
"12279",-117.03,33.89,"6","78","11","27","10",3.125,187500,INLAND,7.8,0.141025641025641,2.7,Riverside,
"12280",-116.96,33.94,"22","1999","497","1304","479",1.4063,81900,INLAND,4.17327766179541,0.248624312156078,2.7223382045929,Riverside,
"12281",-116.99,33.92,"26","503","69","293","59",3.7083,147500,INLAND,8.52542372881356,0.137176938369781,4.96610169491525,Riverside,
"12282",-116.86,33.97,"11","658","131","376","120",2.3977,58000,INLAND,5.48333333333333,0.199088145896657,3.13333333333333,Riverside,
"12283",-116.79,33.99,"16","319","68","212","67",1.4688,90000,INLAND,4.76119402985075,0.213166144200627,3.16417910447761,Riverside,
"12284",-116.77,33.92,"19","2307","525","1266","437",1.6875,63000,INLAND,5.279176201373,0.227568270481144,2.89702517162471,Riverside,
"12285",-116.81,33.9,"17","2009","469","820","381",1.3286,81800,INLAND,5.27296587926509,0.233449477351916,2.15223097112861,Riverside,
"12286",-116.89,33.86,"2","6900","1238","1950","980",3.0417,146300,INLAND,7.04081632653061,0.179420289855072,1.98979591836735,Riverside,
"12287",-116.95,33.86,"1","6","2","8","2",1.625,55000,INLAND,3,0.333333333333333,4,Riverside,
"12288",-116.86,33.84,"18","521","118","174","74",2.7788,91100,INLAND,7.04054054054054,0.226487523992322,2.35135135135135,Riverside,
"12289",-116.98,33.94,"27","3459","640","1760","654",3.4545,89800,INLAND,5.28899082568807,0.185024573576178,2.69113149847095,Riverside,
"12290",-116.98,33.93,"40","2277","498","1391","453",1.9472,73200,INLAND,5.02649006622517,0.21870882740448,3.07064017660044,Riverside,
"12291",-116.97,33.94,"29","3197","632","1722","603",3.0432,91200,INLAND,5.30182421227197,0.197685329996872,2.85572139303483,Riverside,
"12292",-116.97,33.93,"29","2793","722","1583","626",1.424,73200,INLAND,4.46166134185304,0.258503401360544,2.52875399361022,Riverside,
"12293",-116.98,33.93,"33","376","83","267","88",2.1581,68300,INLAND,4.27272727272727,0.220744680851064,3.03409090909091,Riverside,
"12294",-116.9,33.98,"30","3915","672","1820","643",3.6339,98600,INLAND,6.08864696734059,0.171647509578544,2.83048211508554,Riverside,
"12295",-116.93,33.93,"13","7804","1594","3297","1469",2.0549,95600,INLAND,5.31245745405037,0.204254228600718,2.24438393464942,Riverside,
"12296",-116.89,33.93,"29","4549","916","2494","912",2.0976,72600,INLAND,4.98793859649123,0.201362936909211,2.73464912280702,Riverside,
"12297",-116.88,33.93,"37","1495","429","865","342",1.2188,55000,INLAND,4.37134502923977,0.28695652173913,2.52923976608187,Riverside,
"12298",-116.9,33.93,"34","3183","738","1820","647",2.2321,71800,INLAND,4.91962905718702,0.231856738925542,2.8129829984544,Riverside,
"12299",-116.91,34,"18","553","100","215","82",5.5,193800,INLAND,6.74390243902439,0.180831826401447,2.6219512195122,Riverside,
"12300",-116.87,33.94,"35","4448","906","2736","843",2.218,73400,INLAND,5.27639383155397,0.203687050359712,3.24555160142349,Riverside,
"12301",-116.87,33.93,"32","3141","812","2589","721",1.4556,54600,INLAND,4.35644937586685,0.258516396052213,3.59084604715673,Riverside,
"12302",-116.87,33.91,"37","1858","361","1632","310",2.7536,73100,INLAND,5.99354838709677,0.194294940796555,5.26451612903226,Riverside,
"12303",-116.89,33.92,"10","2653","621","1967","598",2.6643,81000,INLAND,4.43645484949833,0.234074632491519,3.28929765886288,Riverside,
"12304",-116.75,33.83,"16","5277","1070","657","276",3.3333,143400,INLAND,19.1195652173913,0.20276672351715,2.3804347826087,Riverside,
"12305",-116.8,33.8,"35","324","63","158","39",3.4167,100000,INLAND,8.30769230769231,0.194444444444444,4.05128205128205,Riverside,
"12306",-116.71,33.75,"25","10665","2161","1874","852",3.0625,150500,INLAND,12.5176056338028,0.202625410220347,2.19953051643192,Riverside,
"12307",-116.68,33.71,"21","3460","711","658","255",3.5882,161100,INLAND,13.5686274509804,0.205491329479769,2.58039215686275,Riverside,
"12308",-116.74,33.62,"11","2385","661","682","242",2.9141,214300,INLAND,9.85537190082645,0.277148846960168,2.81818181818182,Riverside,
"12309",-116.8,33.52,"3","830","145","272","104",3.8281,163500,INLAND,7.98076923076923,0.174698795180723,2.61538461538462,Riverside,
"12310",-116.89,33.48,"14","1016","219","443","169",2.8071,137500,INLAND,6.01183431952663,0.215551181102362,2.62130177514793,Riverside,
"12311",-116.87,33.57,"12","1153","265","446","195",3.038,128100,INLAND,5.91282051282051,0.229835212489159,2.28717948717949,Riverside,
"12312",-116.72,33.56,"13","3166","682","1250","475",2.355,122900,INLAND,6.66526315789474,0.215413771320278,2.63157894736842,Riverside,
"12313",-116.48,33.61,"8","1294","272","457","199",2.9167,115300,INLAND,6.50251256281407,0.210200927357032,2.2964824120603,Riverside,
"12314",-116.57,33.64,"10","489","82","183","74",6.2702,345500,INLAND,6.60810810810811,0.167689161554192,2.47297297297297,Riverside,
"12315",-116.76,33.46,"6","1251","268","544","216",3.0694,173400,INLAND,5.79166666666667,0.214228617106315,2.51851851851852,Riverside,
"12316",-116.42,33.51,"26","186","48","102","39",2.5625,103100,INLAND,4.76923076923077,0.258064516129032,2.61538461538462,Riverside,
"12317",-116.6,33.49,"16","3730","827","1346","592",2.183,113500,INLAND,6.30067567567568,0.22171581769437,2.27364864864865,Riverside,
"12318",-116.69,33.5,"13","1187","255","442","179",1.9107,155700,INLAND,6.63128491620112,0.214827295703454,2.46927374301676,Riverside,
"12319",-116.39,33.82,"15","11115","2257","4122","1653",2.7219,74400,INLAND,6.72413793103448,0.203058929374719,2.49364791288566,Riverside,
"12320",-116.71,33.94,"12","549","109","209","90",3.0208,66300,INLAND,6.1,0.198542805100182,2.32222222222222,Riverside,
"12321",-116.51,33.89,"21","1284","306","537","233",1.95,61000,INLAND,5.51072961373391,0.238317757009346,2.30472103004292,Riverside,
"12322",-116.61,33.93,"35","321","71","157","61",2.8056,68100,INLAND,5.26229508196721,0.221183800623053,2.57377049180328,Riverside,
"12323",-116.57,33.94,"29","551","166","224","107",1.1917,50000,INLAND,5.14953271028037,0.301270417422868,2.09345794392523,Riverside,
"12324",-116.57,34,"20","260","67","69","50",3.5208,76600,INLAND,5.2,0.257692307692308,1.38,Riverside,
"12325",-116.44,33.93,"17","5293","1266","1201","599",1.6849,88400,INLAND,8.83639398998331,0.239183827696958,2.00500834724541,Riverside,
"12326",-116.36,33.88,"11","12557","3098","2453","1232",1.7844,78500,INLAND,10.1923701298701,0.246714979692602,1.99107142857143,Riverside,
"12327",-116.52,33.97,"13","3921","754","1902","665",3.3616,89600,INLAND,5.89624060150376,0.192297883193063,2.86015037593985,Riverside,
"12328",-116.51,33.96,"16","4913","1395","2518","1132",1.4665,61100,INLAND,4.34010600706714,0.283940565845715,2.2243816254417,Riverside,
"12329",-116.53,33.95,"18","2990","648","1280","532",2.625,68200,INLAND,5.6203007518797,0.216722408026756,2.40601503759398,Riverside,
"12330",-116.5,33.95,"10","7249","1882","4274","1621",1.6983,66600,INLAND,4.47193090684762,0.259622016829908,2.63664404688464,Riverside,
"12331",-116.51,33.94,"12","3369","780","1315","584",1.7388,66000,INLAND,5.76883561643836,0.231522707034728,2.25171232876712,Riverside,
"12332",-116.48,33.96,"11","1381","300","644","248",2.3382,89400,INLAND,5.56854838709677,0.217233888486604,2.59677419354839,Riverside,
"12333",-116.47,33.94,"18","2233","471","919","388",3.2578,85200,INLAND,5.75515463917526,0.210927004030452,2.36855670103093,Riverside,
"12334",-116.48,33.94,"10","3254","913","923","486",1.8,81000,INLAND,6.69547325102881,0.280577750460971,1.89917695473251,Riverside,
"12335",-116.5,33.98,"5","4332","868","1420","567",4.0417,146400,INLAND,7.64021164021164,0.200369344413666,2.50440917107584,Riverside,
"12336",-116.51,33.84,"16","980","193","454","185",4.0729,100000,INLAND,5.2972972972973,0.196938775510204,2.45405405405405,Riverside,
"12337",-116.63,33.89,"22","1540","364","610","268",1.5227,71000,INLAND,5.74626865671642,0.236363636363636,2.27611940298507,Riverside,
"12338",-116.52,33.84,"17","4465","859","853","445",3.6875,130400,INLAND,10.0337078651685,0.192385218365062,1.91685393258427,Riverside,
"12339",-116.54,33.87,"16","3648","1035","1687","581",1.9167,70400,INLAND,6.27882960413081,0.283717105263158,2.90361445783133,Riverside,
"12340",-116.57,33.84,"18","7962","1652","2009","921",3.3897,230200,INLAND,8.64495114006515,0.207485556392866,2.18132464712269,Riverside,
"12341",-116.53,33.85,"16","10077","2186","3048","1337",2.9647,110900,INLAND,7.53702318623785,0.21692964175846,2.27973074046372,Riverside,
"12343",-116.53,33.84,"28","8399","1839","3470","1340",2.5885,159000,INLAND,6.26791044776119,0.21895463745684,2.58955223880597,Riverside,
"12344",-116.52,33.85,"13","7559","1444","3189","1105",3.4886,112500,INLAND,6.84072398190045,0.19103055959783,2.88597285067873,Riverside,
